Date,Interval,Customer Eco Parent,Customer Ecosystem,Primary Staff Group,Offered,Handled,Average Speed of Answer,Service Level,Average Handle Time,Transfers,Forecasted Offered,Forecasted Handled,Forecasted AHT,Timesamp,SLA Numeric
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_CORESAVE_EN_PHN_SG,8,8,0.9,100.00%,19.1,1,8,7,19.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_MSG_SG,4,4,0.1,100.00%,13.2,2,1,1,21.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_PHN_SG,3,7,8.8,33.30%,21.2,1,4,4,21.1,12/22/2025 9:30:00,33.3
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_MSG_SG,2,2,0.1,100.00%,50.4,0,1,1,21.8,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_PHN_SG,7,7,0.1,100.00%,15.7,2,6,6,22.4,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_PP_EN_MSG_SG,19,19,0.1,100.00%,9.1,11,14,14,22.9,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core,SBG_US_DT_PP_EN_PHN_SG,75,69,0.7,100.00%,29.2,23,70,67,22.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_PHN_SG,0,0,-,-,-,0,8,8,24.2,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_MSG_SG,25,33,1.1,100.00%,22.5,4,1,1,24.4,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_PHN_SG,138,39,74.8,47.80%,30.7,1,63,58,25,12/22/2025 9:30:00,47.8
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_MSG_SG,1,1,0.1,100.00%,10,0,1,1,23.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_PHN_SG,6,4,6.9,100.00%,16,3,1,1,23.9,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_PP_EN_PHN_SG,16,15,8.6,100.00%,28.1,1,14,13,27,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_PSG_EN_PHN_SG,14,14,0.1,100.00%,8.6,3,15,14,9.2,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_WC_EN_PHN_SG,1,1,2.2,100.00%,18.2,0,0,0,15.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus,SBG_US_WRKFRC_EN_MSG_SG,0,0,-,-,-,0,0,0,22.6,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.1,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_DIY_EN_PHN_SG,44,7,202.3,47.70%,7.8,1,8,7,23,12/22/2025 9:30:00,47.7
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_MSG_SG,10,10,1.1,100.00%,36,2,10,10,21.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_PHN_SG,24,24,0.9,100.00%,20.3,6,18,16,22.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PP_EN_PHN_SG,13,10,6,100.00%,18.3,3,12,11,24.2,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_MSG_SG,13,4,33.4,92.30%,32.7,0,3,3,22.7,12/22/2025 9:30:00,92.3
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_PHN_SG,77,48,36.3,27.30%,24.8,2,26,24,25.6,12/22/2025 9:30:00,27.3
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_MSG_SG,3,51,10.5,0.00%,9.3,0,5,5,23.7,12/22/2025 9:30:00,0
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_PHN_SG,299,80,147,29.80%,23.1,2,41,38,27.4,12/22/2025 9:30:00,29.8
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_MSG_SG,93,71,15.8,77.40%,19.5,6,14,14,23.4,12/22/2025 9:30:00,77.4
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_PHN_SG,124,121,12.6,50.80%,30.6,18,94,88,26.5,12/22/2025 9:30:00,50.8
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_MSG_SG,4,4,0.1,100.00%,15,3,2,2,19.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_PHN_SG,14,13,11.1,57.10%,26.4,5,6,6,24.9,12/22/2025 9:30:00,57.1
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_MSG_SG,4,4,1.7,100.00%,13.6,0,2,2,21.2,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_PHN_SG,19,15,2.9,100.00%,19.2,5,13,12,24.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_PREMSAVE_EN_PHN_SG,22,19,4.2,100.00%,17.4,7,19,18,12,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_FR_OMNI_SG,0,0,-,-,-,0,1,1,25.9,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_PT_OMNI_SG,2,2,0.1,100.00%,31.2,0,1,1,33,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_SP_OMNI_SG,6,7,0.2,100.00%,31.4,0,3,3,35,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_GE_EN_MSG_SSG,36,37,0.2,100.00%,30.5,0,37,37,29,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_MSG_SSG,14,14,0.2,100.00%,26.5,0,15,15,29,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_PHN_SSG,3,2,0.5,100.00%,6.2,0,8,8,14,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Intuit Enterprise Suite,SBG_US_OL_IES_EN_OMNI_SG,11,11,0.3,100.00%,17.3,0,9,8,29.4,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_MSG_SG,0,0,-,-,-,0,5,5,21.8,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_PHN_SG,29,28,1,100.00%,24.6,9,15,15,19.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_MSG_SG,1,0,-,100.00%,-,0,4,4,22.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_PHN_SG,17,16,0.3,100.00%,21.3,2,14,13,22,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_MSG_SG,1,1,0.1,100.00%,68.4,0,6,6,22.9,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_PHN_SG,12,12,1.8,91.70%,28.3,4,17,16,20.5,12/22/2025 9:30:00,91.7
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_MSG_SG,7,8,0.1,100.00%,17.5,0,15,15,23.1,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_PHN_SG,54,46,1.6,100.00%,22.1,13,40,37,23.1,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,22.5,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_BS_EN_PHN_SG,5,5,0.3,100.00%,15.3,2,4,4,20.3,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_CORESAVE_EN_PHN_SG,17,16,2.8,100.00%,20.2,5,15,14,14.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_DTM_EN_PHN_SG,29,28,0.2,100.00%,23.6,4,26,23,21.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.3,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,8,7,0.4,100.00%,27.7,4,2,2,20.4,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,1,1,1.7,100.00%,9.3,1,1,1,14,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,4,4,0.1,100.00%,18.6,1,12,12,22.8,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,59,57,0.3,100.00%,25.4,13,58,54,22.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,3,3,0.1,100.00%,57.8,1,4,4,12.8,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,12,12,0.3,100.00%,17.6,3,10,10,15.2,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,3,3,2.3,100.00%,9.2,2,1,1,22.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,27.3,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,2,2,0.4,100.00%,11.7,1,1,1,21.9,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,18,20,0.5,100.00%,29.7,4,32,31,26,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,139,134,0.7,100.00%,26.9,33,79,73,25,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,26,26,0.8,100.00%,18.1,13,15,14,21.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,18,17,0.1,100.00%,12.6,1,11,11,14.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,2,2,0.1,100.00%,14.9,1,2,2,26.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,23,21,4.2,100.00%,18,11,9,9,17.9,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,6,6,0.1,100.00%,30.8,2,1,1,16.1,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,19,19,0.4,100.00%,21,3,27,27,25.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,215,204,1.9,100.00%,21.4,64,178,167,20.1,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,18,17,0.9,100.00%,25.3,8,6,6,20.2,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,1,1,0.1,100.00%,34.2,0,1,1,15.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,24,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,18.1,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,1,1,0.1,100.00%,26.6,0,2,2,25.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,18,21,0.5,100.00%,18,10,17,16,20,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,2,2,28.6,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,22,23,1.8,100.00%,19.3,9,19,17,22.7,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,16,16,0.1,100.00%,31.5,1,37,36,24.4,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,219,191,3.2,100.00%,21.7,41,163,153,23.1,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,17,15,1.3,100.00%,13.8,4,15,14,14.8,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,7,8,0.3,100.00%,22.4,2,10,10,22.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_PHN_SG,35,32,19.2,28.60%,25.9,6,41,39,22,12/22/2025 9:30:00,28.6
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,SBG_US_OL_SSSYNC_EN_PHN_SG,0,0,-,-,-,0,0,0,22.1,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,Online Premium,-,0,0,-,-,-,0,0,0,21.6,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,QB Time,SBG_US_QBTIME SAVE_EN_PHN_SG,0,0,-,-,-,0,0,0,10.3,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Online,QB Time,SBG_US_QBTIME_EN_MSG_SG,14,14,0.1,100.00%,17,2,14,14,15.8,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Online,QB Time,SBG_US_QBTIME_EN_PHN_SG,44,43,0.1,100.00%,20,11,46,40,13.6,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Other-SBSEG,Fraud,SBG_US_FRAUD_EN_PHN_SG,6,6,0.1,100.00%,12,0,6,6,16.5,12/22/2025 9:30:00,100
Mon 12/22/2025,9:30:00 AM,Other-SBSEG,Payments Risk,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,0,0,19.8,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Other-SBSEG,Security/GDPR,SBG_US_DATASEC_EN_PHN_SG,0,0,-,-,-,0,0,0,6.4,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,Other-SBSEG,Solution Provider,SBG_US_QSP_EN_OMNI_SG,0,0,-,-,-,0,0,0,17,12/22/2025 9:30:00,#VALUE!
Mon 12/22/2025,9:30:00 AM,QB Live,QB Live,SBSEG_QBL_DIWM_US_PHN,190,157,3.8,88.40%,27.7,28,100,100,34.4,12/22/2025 9:30:00,88.4
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Core,SBG_US_DT_AG_EN_MSG_SG,0,1,0,-,17,0,1,1,23.5,12/22/2025 10:00:00,#VALUE!
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Core,SBG_US_DT_AGSILVER_EN_PHN_SG,31,33,2.1,100.00%,25.3,2,25,23,22.6,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AG_EN_MSG_SG,19,20,0.1,100.00%,29.8,0,0,0,-,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_MSG_SG,0,0,-,-,-,0,14,14,22.9,12/22/2025 10:00:00,#VALUE!
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_PHN_SG,45,45,0.5,100.00%,24.4,6,31,28,26.5,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_AGLF_EN_OMNI_SG,8,8,0.8,100.00%,37.8,0,4,3,24.1,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AG_EN_MSG_SG,1,0,-,100.00%,-,0,0,0,23.3,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AGGOLD_EN_PHN_SG,14,13,0.6,100.00%,19.7,2,17,16,21.4,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AGPREM_EN_PHN_SG,13,12,0.5,100.00%,18.5,1,8,8,22.9,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AG_EN_MSG_SG,48,48,0.1,100.00%,35.4,1,43,41,22.7,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AGGOLD_EN_PHN_SG,60,51,0.6,100.00%,27.8,10,39,35,25,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AGPREM_EN_PHN_SG,72,69,0.5,100.00%,24.7,14,64,57,22.8,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Desktop,Desktop Core,SBG_US_DT_BS_EN_MSG_SG,1,1,0.1,100.00%,17,0,2,2,21.7,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Desktop,Desktop Core,SBG_US_DT_BS_EN_PHN_SG,18,15,1.6,100.00%,22.8,9,8,8,21.1,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Desktop,Desktop Core,SBG_US_DT_CORESAVE_EN_PHN_SG,7,7,0.4,100.00%,23,2,7,7,19.5,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_MSG_SG,1,1,0.1,100.00%,118.9,0,2,2,21.7,12/22/2025 10:00:00,100
Mon 12/22/2025,10:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_PHN_SG,10,8,11.1,100.00%,17.8,1,3,3,21.1,12/22/2025 10:00:00,100
